         1079535 function calls (1065399 primitive calls) in 4.133 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 text.py:1657(Annotation)
        1    0.000    0.000    0.000    0.000 collections.py:1892(QuadMesh)
        3    0.000    0.000    0.000    0.000 six.py:91(__get__)
        1    0.000    0.000    0.000    0.000 image.py:230(_ImageBase)
        1    0.000    0.000    0.000    0.000 core.py:4866(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 random.py:78(Random)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        6    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
        1    0.000    0.000    0.000    0.000 pprint.py:11(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 linalg.py:74(_determine_error_states)
        1    0.000    0.000    0.000    0.000 art3d.py:616(Path3DCollection)
       39    0.000    0.000    0.000    0.000 core.py:1873(recurse)
        1    0.000    0.000    0.000    0.000 font_manager.py:977(FontManager)
       10    0.000    0.000    0.000    0.000 version.py:444(_cmpkey)
       41    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:320(field)
       37    0.000    0.000    0.000    0.000 version.py:271(<genexpr>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:414(_field_init)
        3    0.000    0.000    0.000    0.000 core.py:4753(_generateDefaultName)
        3    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 table.py:238(Table)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:46(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:3045(QuotedString)
        3    0.000    0.000    0.000    0.000 core.py:687(<listcomp>)
        6    0.000    0.000    0.000    0.000 inspect.py:1207(formatannotation)
        8    0.000    0.000    0.000    0.000 rrule.py:77(<genexpr>)
        1    0.000    0.000    0.000    0.000 font_manager.py:527(FontProperties)
        1    0.000    0.000    0.000    0.000 quiver.py:235(QuiverKey)
        1    0.000    0.000    0.000    0.000 collections.py:1829(TriMesh)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        9    0.000    0.000    0.000    0.000 enum.py:1015(_power_of_two)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tokenize.py:295(detect_encoding)
        1    0.000    0.000    0.000    0.000 testing.py:124(TestParseResultsAsserts)
        3    0.000    0.000    0.000    0.000 __init__.py:218(<dictcomp>)
        2    0.000    0.000    0.000    0.000 os.py:678(__setitem__)
       32    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 inspect.py:2884(<dictcomp>)
       29    0.000    0.000    0.000    0.000 __init__.py:776(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
       35    0.000    0.000    0.000    0.000 core.py:4370(recurse)
       32    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
       29    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:482(__exit__)
       17    0.000    0.000    0.000    0.000 enum.py:68(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 art3d.py:76(Text3D)
       10    0.000    0.000    0.000    0.000 deprecation.py:239(__init__)
       33    0.000    0.000    0.000    0.000 __init__.py:80(<genexpr>)
       35    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 datetime.py:819(__new__)
        3    0.000    0.000    0.000    0.000 posixpath.py:150(dirname)
        1    0.000    0.000    0.000    0.000 art3d.py:183(Line3D)
        1    0.000    0.000    0.000    0.000 core.py:3459(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:669(StixFonts)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
       33    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:339(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
        1    0.000    0.000    0.000    0.000 transforms.py:2117(IdentityTransform)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       30    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        1    0.000    0.000    0.000    0.000 core.py:4983(SkipTo)
       33    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       40    0.000    0.000    0.000    0.000 enum.py:506(<lambda>)
       34    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        1    0.000    0.000    0.000    0.000 __init__.py:136(CallbackRegistry)
        1    0.000    0.000    0.000    0.000 mathtext.py:185(MathTextParser)
        1    0.000    0.000    0.000    0.000 dviread.py:831(PsfontsMap)
        1    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 collections.py:928(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 subprocess.py:1761(_try_wait)
        1    0.000    0.000    0.000    0.000 core.py:2613(Word)
       31    0.000    0.000    0.000    0.000 core.py:4098(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:4437(IndentedBlock)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3148(_ndim_dispatcher)
       15    0.000    0.000    0.000    0.000 typing.py:598(<genexpr>)
       32    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        8    0.000    0.000    0.000    0.000 util.py:116(clear)
        1    0.000    0.000    0.000    0.000 artist.py:88(_finalize_rasterization)
        9    0.000    0.000    0.000    0.000 overrides.py:23(set_array_function_like_doc)
        7    0.000    0.000    0.000    0.000 typing.py:307(__new__)
       28    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 subprocess.py:1459(_get_handles)
       30    0.000    0.000    0.000    0.000 multiarray.py:668(result_type)
       29    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:16(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:21(package_to_anchor)
        1    0.000    0.000    0.000    0.000 contextlib.py:71(__call__)
        6    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.000    0.000 core.py:47(<dictcomp>)
        4    0.000    0.000    0.000    0.000 function_base.py:2269(__init__)
       30    0.000    0.000    0.000    0.000 function_base.py:18(_linspace_dispatcher)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
       26    0.000    0.000    0.000    0.000 dataclasses.py:389(<genexpr>)
       30    0.000    0.000    0.000    0.000 version.py:393(_parse_letter_version)
       23    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
       27    0.000    0.000    0.000    0.000 results.py:238(__contains__)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3152(ndim)
        4    0.000    0.000    0.000    0.000 core.py:4895(_generateDefaultName)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
        1    0.000    0.000    0.000    0.000 numeric.py:2150(identity)
        1    0.000    0.000    0.000    0.000 ticker.py:2465(SymmetricalLogLocator)
        2    0.000    0.000    0.000    0.000 os.py:684(__delitem__)
        1    0.000    0.000    0.000    0.000 {method 'random_sample' of 'numpy.random.mtrand.RandomState' objects}
        2    0.000    0.000    0.000    0.000 core.py:3528(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 _trirefine.py:1(<module>)
       23    0.000    0.000    0.000    0.000 overrides.py:216(array_function_from_dispatcher)
        5    0.000    0.000    0.000    0.000 os.py:812(fsdecode)
       27    0.000    0.000    0.000    0.000 enum.py:223(<genexpr>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:530(<listcomp>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:256(_validate_toolbar)
       25    0.000    0.000    0.000    0.000 results.py:14(__init__)
        4    0.000    0.000    0.000    0.000 legend_handler.py:215(__init__)
        1    0.000    0.000    0.000    0.000 _factories.py:26(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.waitpid}
        5    0.000    0.000    0.000    0.000 core.py:5721(token_map)
        1    0.000    0.000    0.000    0.000 core.py:5044(__init__)
        5    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 __init__.py:3(<module>)
       27    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 PaletteFile.py:16(<module>)
        1    0.000    0.000    0.000    0.000 core.py:5117(Forward)
        2    0.000    0.000    0.000    0.000 random.py:94(__init__)
       14    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        8    0.000    0.000    0.000    0.000 core.py:4773(stopOn)
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
       17    0.000    0.000    0.000    0.000 enum.py:175(<dictcomp>)
        2    0.000    0.000    0.000    0.000 core.py:2278(__init__)
        1    0.000    0.000    0.000    0.000 core.py:3757(And)
       24    0.000    0.000    0.000    0.000 dviread.py:221(<listcomp>)
        7    0.000    0.000    0.000    0.000 core.py:2544(_arraymethod)
        1    0.000    0.000    0.000    0.000 __init__.py:897(GrouperView)
        1    0.000    0.000    0.000    0.000 _parser.py:1371(_tzparser)
       22    0.000    0.000    0.000    0.000 core.py:3627(recurse)
        1    0.000    0.000    0.000    0.000 ticker.py:154(_DummyAxis)
        8    0.000    0.000    0.000    0.000 results.py:198(<listcomp>)
        3    0.000    0.000    0.000    0.000 _bootlocale.py:33(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 pathlib.py:849(with_name)
        1    0.000    0.000    0.000    0.000 _enums.py:115(<listcomp>)
        3    0.000    0.000    0.000    0.000 legend_handler.py:434(__init__)
       22    0.000    0.000    0.000    0.000 core.py:3361(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:673(Bbox)
       12    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 core.py:124(<listcomp>)
       24    0.000    0.000    0.000    0.000 dviread.py:188(_dispatch)
        8    0.000    0.000    0.000    0.000 typing.py:1124(runtime_checkable)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:881(_find_spec_legacy)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_fonttype)
        1    0.000    0.000    0.000    0.000 threading.py:519(set)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
       15    0.000    0.000    0.000    0.000 enum.py:676(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:123(_add_integer_aliases)
       24    0.000    0.000    0.000    0.000 patches.py:2238(<genexpr>)
        7    0.000    0.000    0.000    0.000 legend_handler.py:172(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5509(__init__)
        1    0.000    0.000    0.000    0.000 core.py:4578(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:1735(__new__)
       10    0.000    0.000    0.000    0.000 _docstring.py:33(__init__)
        4    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
        1    0.000    0.000    0.000    0.000 actions.py:3(<module>)
       21    0.000    0.000    0.000    0.000 enum.py:753(value)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        7    0.000    0.000    0.000    0.000 dataclasses.py:281(__set_name__)
        1    0.000    0.000    0.000    0.000 _enums.py:181(<listcomp>)
        6    0.000    0.000    0.000    0.000 dataclasses.py:751(_set_new_attribute)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:17(<module>)
       21    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        2    0.000    0.000    0.000    0.000 core.py:3379(_generateDefaultName)
       22    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        2    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
        1    0.000    0.000    0.000    0.000 unicode.py:231(Japanese)
        1    0.000    0.000    0.000    0.000 core.py:1032(enable_packrat)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:771(is_package)
       20    0.000    0.000    0.000    0.000 deprecation.py:171(__set_name__)
       19    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _triangulation.py:1(<module>)
       18    0.000    0.000    0.000    0.000 __init__.py:438(<dictcomp>)
       21    0.000    0.000    0.000    0.000 _inspect.py:143(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:761(__init__)
        1    0.000    0.000    0.000    0.000 uuid.py:78(UUID)
        6    0.000    0.000    0.000    0.000 enum.py:957(_high_bit)
        6    0.000    0.000    0.000    0.000 typing.py:736(__mro_entries__)
        1    0.000    0.000    0.000    0.000 random.py:123(seed)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       16    0.000    0.000    0.000    0.000 _internal.py:917(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 colors.py:61(__init__)
        1    0.000    0.000    0.000    0.000 _structures.py:6(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:891(createLock)
        4    0.000    0.000    0.000    0.000 dataclasses.py:342(_tuple_str)
       18    0.000    0.000    0.000    0.000 __init__.py:190(change_key)
        1    0.000    0.000    0.000    0.000 _parser.py:568(parser)
       18    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        6    0.000    0.000    0.000    0.000 rcsetup.py:555(_validate_greaterequal0_lessthan1)
       18    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:79(<genexpr>)
       20    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:89(__compat__)
        1    0.000    0.000    0.000    0.000 geo.py:15(GeoAxes)
        1    0.000    0.000    0.000    0.000 _machar.py:1(<module>)
       17    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:613(_load_backward_compatible)
        7    0.000    0.000    0.000    0.000 getlimits.py:668(__init__)
        3    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
        1    0.000    0.000    0.000    0.000 core.py:126(<listcomp>)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        2    0.000    0.000    0.000    0.000 contextlib.py:463(_push_exit_callback)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:816(clear)
        4    0.000    0.000    0.000    0.000 typing.py:265(_eval_type)
        1    0.000    0.000    0.000    0.000 core.py:125(<listcomp>)
       16    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
        1    0.000    0.000    0.000    0.000 pickle.py:1136(_Unpickler)
        4    0.000    0.000    0.000    0.000 util.py:223(<listcomp>)
        1    0.000    0.000    0.000    0.000 abc.py:13(ResourceReader)
        5    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:120(_WindowsFlavour)
       16    0.000    0.000    0.000    0.000 traceback.py:282(__len__)
        5    0.000    0.000    0.000    0.000 version.py:69(__lt__)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 core.py:2354(Keyword)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
       17    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       12    0.000    0.000    0.000    0.000 dataclasses.py:595(_is_classvar)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:954(_get_devnull)
       17    0.000    0.000    0.000    0.000 inspect.py:2547(annotation)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:74(_add_types)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:937(_sanity_check)
       16    0.000    0.000    0.000    0.000 typing.py:1065(<genexpr>)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:187(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _tight_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageColor.py:20(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:119(Cycler)
        1    0.000    0.000    0.000    0.000 core.py:4591(PrecededBy)
        2    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
        2    0.000    0.000    0.000    0.000 results.py:418(__getattr__)
        1    0.000    0.000    0.000    0.000 arrayterator.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        7    0.000    0.000    0.000    0.000 typing.py:889(<genexpr>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:637(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:746(<listcomp>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:406(_validate_mathtext_fallback)
        4    0.000    0.000    0.000    0.000 mixins.py:51(_unary_method)
        1    0.000    0.000    0.000    0.000 subprocess.py:638(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 __init__.py:248(_register_at_fork_reinit_lock)
       16    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
       12    0.000    0.000    0.000    0.000 dataclasses.py:244(__init__)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 core.py:3511(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(ParseBaseException)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        2    0.000    0.000    0.000    0.000 tokenize.py:325(find_cookie)
        1    0.000    0.000    0.000    0.000 _base.py:559(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:216(<dictcomp>)
        1    0.000    0.000    0.000    0.000 core.py:2499(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 core.py:2863(Char)
       12    0.000    0.000    0.000    0.000 dataclasses.py:402(_field_assign)
       13    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 ast.py:68(_convert_signed_num)
        1    0.000    0.000    0.000    0.000 subprocess.py:1708(_handle_exitstatus)
        4    0.000    0.000    0.000    0.000 core.py:3304(parseImpl)
        4    0.000    0.000    0.000    0.000 __init__.py:835(__init__)
       12    0.000    0.000    0.000    0.000 dataclasses.py:468(_init_param)
       12    0.000    0.000    0.000    0.000 {method 'islower' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        2    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
        1    0.000    0.000    0.000    0.000 _parser.py:1373(_result)
        1    0.000    0.000    0.000    0.000 widgets.py:2175(_SelectorWidget)
        4    0.000    0.000    0.000    0.000 results.py:241(__len__)
        1    0.000    0.000    0.000    0.000 Image.py:3029(register_extensions)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:843(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
       12    0.000    0.000    0.000    0.000 dataclasses.py:603(_is_initvar)
        2    0.000    0.000    0.000    0.000 six.py:114(_resolve)
       10    0.000    0.000    0.000    0.000 axis.py:2247(_make_getset_interval)
        1    0.000    0.000    0.000    0.000 six.py:477(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 pathlib.py:629(PurePath)
        1    0.000    0.000    0.000    0.000 defmatrix.py:72(matrix)
        1    0.000    0.000    0.000    0.000 calendar.py:50(_localized_month)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1156(LockableBbox)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        4    0.000    0.000    0.000    0.000 os.py:752(decode)
        2    0.000    0.000    0.000    0.000 contextlib.py:381(_exit_wrapper)
        2    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:906(ToolHelpBase)
        1    0.000    0.000    0.000    0.000 threading.py:364(notify_all)
        4    0.000    0.000    0.000    0.000 {built-in method posix.close}
        1    0.000    0.000    0.000    0.000 functools.py:846(<lambda>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:461(<dictcomp>)
        3    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 __init__.py:1749(__init__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:544(validate_sketch)
        1    0.000    0.000    0.000    0.000 threading.py:903(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 core.py:106(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:559(__init__)
       10    0.000    0.000    0.000    0.000 results.py:434(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:3321(White)
       10    0.000    0.000    0.000    0.000 rcsetup.py:374(validate_fontweight)
        1    0.000    0.000    0.000    0.000 _tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        2    0.000    0.000    0.000    0.000 tokenize.py:319(read_or_stop)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:150(TraversableResources)
       10    0.000    0.000    0.000    0.000 version.py:432(_parse_local_version)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 contextlib.py:385(__init__)
        2    0.000    0.000    0.000    0.000 tokenize.py:60(maybe)
        1    0.000    0.000    0.000    0.000 _iotools.py:450(StringConverter)
        5    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
       10    0.000    0.000    0.000    0.000 core.py:5456(postParse)
        1    0.000    0.000    0.000    0.000 backend_tools.py:467(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 polynomial.py:1076(poly1d)
        1    0.000    0.000    0.000    0.000 polynomial.py:1472(Polynomial)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f6bfc35f1f0}
        1    0.000    0.000    0.000    0.000 colors.py:1207(Normalize)
        2    0.000    0.000    0.000    0.000 rcsetup.py:432(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 pprint.py:103(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 _internal.py:239(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 transforms.py:222(BboxBase)
        2    0.000    0.000    0.000    0.000 rcsetup.py:530(validate_bbox)
        1    0.000    0.000    0.000    0.000 {built-in method posix.open}
        1    0.000    0.000    0.000    0.000 subprocess.py:911(__exit__)
        9    0.000    0.000    0.000    0.000 _globals.py:86(__repr__)
       10    0.000    0.000    0.000    0.000 version.py:459(<lambda>)
        1    0.000    0.000    0.000    0.000 pathlib.py:399(_NormalAccessor)
        2    0.000    0.000    0.000    0.000 os.py:1073(__subclasshook__)
        1    0.000    0.000    0.000    0.000 ImageMode.py:17(<module>)
        3    0.000    0.000    0.000    0.000 core.py:1362(getmask)
        1    0.000    0.000    0.000    0.000 transforms.py:1688(TransformWrapper)
        3    0.000    0.000    0.000    0.000 weakref.py:463(popitem)
        1    0.000    0.000    0.000    0.000 mathtext.py:196(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:1486(CenteredNorm)
        1    0.000    0.000    0.000    0.000 threading.py:505(__init__)
        9    0.000    0.000    0.000    0.000 _pytesttester.py:76(__init__)
        1    0.000    0.000    0.000    0.000 random.py:721(getrandbits)
        2    0.000    0.000    0.000    0.000 Image.py:3018(register_extension)
        1    0.000    0.000    0.000    0.000 ast.py:64(_convert_num)
        3    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
        9    0.000    0.000    0.000    0.000 core.py:1465(<genexpr>)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:719(ToolZoom)
        1    0.000    0.000    0.000    0.000 contour.py:628(ContourSet)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1084(TimerBase)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
        1    0.000    0.000    0.000    0.000 cm.py:374(ScalarMappable)
        7    0.000    0.000    0.000    0.000 unicode.py:9(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5373(Combine)
        1    0.000    0.000    0.000    0.000 core.py:5554(Suppress)
        1    0.000    0.000    0.000    0.000 core.py:1329(make_mask_descr)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 core.py:4066(MatchFirst)
        8    0.000    0.000    0.000    0.000 enum.py:393(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:688(Popen)
        1    0.000    0.000    0.000    0.000 polar.py:139(PolarAffine)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:11(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 datetime.py:1559(datetime)
        3    0.000    0.000    0.000    0.000 __init__.py:499(CFunctionType)
        3    0.000    0.000    0.000    0.000 datetime.py:2201(_create)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1995(Chebyshev)
        8    0.000    0.000    0.000    0.000 pathlib.py:102(join_parsed_parts)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
        1    0.000    0.000    0.000    0.000 core.py:3911(Or)
        1    0.000    0.000    0.000    0.000 pathlib.py:1025(Path)
        1    0.000    0.000    0.000    0.000 threading.py:750(Thread)
        1    0.000    0.000    0.000    0.000 widgets.py:3235(RectangleSelector)
        1    0.000    0.000    0.000    0.000 axis3d.py:604(ZAxis)
        6    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 inspect.py:2742(Signature)
        1    0.000    0.000    0.000    0.000 core.py:4555(FollowedBy)
        1    0.000    0.000    0.000    0.000 extras.py:1567(__init__)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:672(keys)
        3    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        1    0.000    0.000    0.000    0.000 backend_tools.py:168(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:151(_set_up_aliases)
        2    0.000    0.000    0.000    0.000 typing.py:1160(_get_defaults)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 typing.py:1362(overload)
        1    0.000    0.000    0.000    0.000 core.py:4862(_generateDefaultName)
        3    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 core.py:4714(NotAny)
        2    0.000    0.000    0.000    0.000 core.py:6608(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:5363(TokenConverter)
        1    0.000    0.000    0.000    0.000 ticker.py:377(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1221(_get_parent_path)
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
